com.codahale.metrics.ClockTest.userTimeClock 22sm 16sm 17sm 17sm 17sm 17sm 16sm 18sm 17sm 18sm 17sm 17sm 16sm 17sm 22sm 16sm 22sm 17sm 17sm 26sm 18sm 18sm 26sm 17sm 23sm 18sm 25sm 16sm 16sm 16sm 17sm 18sm 16sm 25sm 17sm 24sm 22sm 18sm 17sm 17sm 16sm 17sm 16sm 18sm 25sm 16sm 17sm 17sm 25sm 17sm 17sm 24sm 17sm 16sm 17sm 17sm 17sm 17sm 17sm 27sm 17sm 18sm 16sm 17sm 16sm 26sm 18sm 18sm 26sm 23sm 16sm 17sm 17sm 17sm 25sm 17sm 16sm 17sm 23sm 18sm 18sm 18sm 17sm 17sm 17sm 17sm 17sm 17sm 17sm 24sm 24sm 17sm 16sm 16sm 17sm 20sm 17sm 17sm 25sm 18sm 
com.codahale.metrics.RatioGaugeTest.calculatesTheRatioOfTheNumeratorToTheDenominator 6sm 4sm 6sm 6sm 4sm 6sm 4sm 4sm 4sm 3sm 2sm 3sm 3sm 6sm 5sm 4sm 5sm 3sm 3sm 5sm 4sm 4sm 5sm 3sm 4sm 3sm 4sm 6sm 4sm 4sm 4sm 4sm 3sm 5sm 4sm 4sm 4sm 4sm 4sm 3sm 3sm 3sm 4sm 4sm 5sm 4sm 3sm 4sm 3sm 4sm 4sm 3sm 4sm 6sm 4sm 4sm 4sm 4sm 3sm 5sm 4sm 3sm 4sm 5sm 3sm 4sm 6sm 4sm 4sm 3sm 3sm 5sm 4sm 6sm 3sm 3sm 3sm 6sm 4sm 4sm 4sm 3sm 4sm 4sm 3sm 3sm 3sm 4sm 3sm 3sm 4sm 2sm 3sm 3sm 4sm 4sm 6sm 3sm 4sm 4sm 
com.codahale.metrics.Slf4jReporterTest.reportsTimerValues 30sm 22sm 31sm 29sm 27sm 30sm 21sm 21sm 19sm 22sm 20sm 27sm 20sm 31sm 30sm 20sm 29sm 22sm 21sm 30sm 20sm 19sm 27sm 20sm 28sm 21sm 27sm 29sm 20sm 20sm 23sm 22sm 19sm 28sm 20sm 26sm 21sm 20sm 20sm 19sm 21sm 19sm 26sm 26sm 30sm 19sm 20sm 23sm 20sm 28sm 22sm 20sm 21sm 29sm 21sm 25sm 21sm 19sm 20sm 29sm 20sm 22sm 21sm 30sm 20sm 20sm 29sm 28sm 21sm 20sm 19sm 29sm 20sm 29sm 21sm 20sm 20sm 29sm 25sm 22sm 22sm 21sm 21sm 21sm 19sm 20sm 21sm 19sm 20sm 22sm 25sm 19sm 21sm 19sm 21sm 21sm 32sm 21sm 20sm 21sm 
com.codahale.metrics.Slf4jReporterTest.reportsCounterValues 4sm 3sm 5sm 6sm 5sm 5sm 4sm 3sm 3sm 4sm 4sm 4sm 3sm 6sm 5sm 3sm 4sm 3sm 4sm 4sm 4sm 3sm 4sm 4sm 4sm 3sm 4sm 5sm 3sm 3sm 4sm 4sm 3sm 5sm 4sm 5sm 3sm 4sm 3sm 4sm 4sm 3sm 4sm 6sm 4sm 2sm 4sm 4sm 4sm 4sm 4sm 4sm 4sm 4sm 3sm 4sm 3sm 3sm 4sm 5sm 3sm 4sm 3sm 4sm 3sm 4sm 6sm 5sm 4sm 3sm 4sm 6sm 3sm 6sm 4sm 4sm 3sm 5sm 4sm 3sm 4sm 4sm 5sm 5sm 3sm 3sm 4sm 3sm 3sm 4sm 5sm 3sm 3sm 3sm 5sm 4sm 6sm 4sm 4sm 4sm 
com.codahale.metrics.MetricRegistryTest.registersRecursiveMetricSets 8sm 6sm 9sm 10sm 7sm 8sm 7sm 6sm 5sm 6sm 6sm 6sm 5sm 9sm 8sm 5sm 9sm 6sm 7sm 8sm 7sm 5sm 8sm 5sm 6sm 10sm 7sm 9sm 6sm 6sm 7sm 7sm 6sm 9sm 6sm 7sm 6sm 6sm 6sm 6sm 6sm 7sm 10sm 9sm 8sm 5sm 7sm 7sm 6sm 10sm 7sm 6sm 7sm 8sm 5sm 10sm 6sm 10sm 6sm 9sm 5sm 7sm 6sm 8sm 9sm 6sm 10sm 7sm 7sm 6sm 7sm 17sm 6sm 10sm 6sm 5sm 9sm 8sm 6sm 6sm 7sm 6sm 7sm 7sm 10sm 5sm 7sm 6sm 6sm 7sm 6sm 6sm 10sm 5sm 7sm 6sm 11sm 6sm 7sm 7sm 
com.codahale.metrics.MetricRegistryListenerTest.noOpsOnGaugeAdded 7sm 7sm 9sm 9sm 8sm 7sm 7sm 7sm 8sm 6sm 9sm 10sm 6sm 8sm 7sm 6sm 15sm 7sm 7sm 7sm 10sm 19sm 8sm 2sm 9sm 3sm 6sm 9sm 7sm 6sm 7sm 29sm 7sm 9sm 7sm 8sm 8sm 7sm 6sm 7sm 7sm 8sm 3sm 9sm 11sm 27sm 8sm 6sm 6sm 3sm 9sm 7sm 8sm 8sm 6sm 3sm 9sm 2sm 7sm 8sm 7sm 6sm 7sm 7sm 2sm 7sm 9sm 7sm 7sm 15sm 7sm 3sm 6sm 14sm 6sm 6sm 2sm 18sm 7sm 7sm 7sm 7sm 9sm 10sm 3sm 7sm 7sm 6sm 8sm 8sm 7sm 6sm 4sm 7sm 7sm 6sm 10sm 7sm 7sm 8sm 
com.codahale.metrics.SnapshotTest.smallQuantilesAreTheFirstValue 3sm 3sm 3sm 3sm 2sm 3sm 3sm 2sm 2sm 2sm 2sm 2sm 1sm 4sm 2sm 2sm 4sm 3sm 3sm 2sm 3sm 3sm 3sm 2sm 2sm 2sm 2sm 3sm 3sm 2sm 3sm 3sm 2sm 3sm 2sm 3sm 2sm 3sm 2sm 2sm 2sm 3sm 2sm 3sm 2sm 2sm 3sm 2sm 2sm 2sm 3sm 2sm 2sm 3sm 2sm 2sm 2sm 1sm 2sm 4sm 3sm 2sm 2sm 2sm 2sm 3sm 4sm 2sm 3sm 2sm 2sm 2sm 2sm 4sm 2sm 2sm 2sm 2sm 2sm 2sm 3sm 2sm 3sm 2sm 2sm 2sm 3sm 2sm 3sm 4sm 2sm 2sm 4sm 2sm 3sm 2sm 5sm 3sm 3sm 3sm 
com.codahale.metrics.SnapshotTest.calculatesAStdDevOfZeroForAnEmptySnapshot 4sm 4sm 3sm 3sm 2sm 3sm 3sm 3sm 2sm 2sm 2sm 1sm 2sm 4sm 2sm 2sm 3sm 2sm 3sm 2sm 3sm 3sm 3sm 2sm 2sm 2sm 2sm 4sm 3sm 2sm 3sm 3sm 2sm 3sm 3sm 3sm 3sm 3sm 2sm 3sm 2sm 3sm 2sm 3sm 3sm 2sm 3sm 2sm 3sm 2sm 3sm 3sm 3sm 4sm 2sm 2sm 2sm 2sm 3sm 4sm 3sm 3sm 2sm 2sm 2sm 3sm 4sm 2sm 3sm 2sm 2sm 2sm 2sm 4sm 3sm 2sm 2sm 2sm 2sm 2sm 3sm 2sm 3sm 2sm 2sm 2sm 4sm 2sm 2sm 4sm 2sm 2sm 4sm 2sm 3sm 2sm 5sm 2sm 3sm 3sm 
com.codahale.metrics.TimerTest.returnsTheSnapshotFromTheReservoir 5sm 5sm 5sm 4sm 4sm 3sm 3sm 3sm 3sm 3sm 3sm 3sm 2sm 5sm 2sm 3sm 4sm 3sm 4sm 3sm 3sm 4sm 4sm 3sm 3sm 2sm 2sm 4sm 3sm 2sm 3sm 3sm 3sm 4sm 2sm 4sm 4sm 3sm 2sm 3sm 3sm 4sm 3sm 4sm 4sm 3sm 4sm 3sm 3sm 3sm 3sm 3sm 3sm 5sm 3sm 3sm 2sm 2sm 3sm 4sm 5sm 3sm 3sm 3sm 2sm 4sm 5sm 5sm 4sm 2sm 2sm 3sm 3sm 5sm 3sm 2sm 3sm 2sm 2sm 3sm 4sm 3sm 4sm 3sm 3sm 3sm 3sm 3sm 3sm 5sm 3sm 2sm 5sm 3sm 4sm 2sm 6sm 2sm 4sm 4sm 
com.codahale.metrics.MetricRegistryTest.registeringAHistogramTriggersANotification 4sm 5sm 4sm 4sm 5sm 4sm 3sm 2sm 4sm 3sm 3sm 4sm 2sm 5sm 2sm 3sm 4sm 3sm 4sm 4sm 3sm 5sm 4sm 3sm 4sm 2sm 2sm 4sm 3sm 2sm 3sm 4sm 3sm 4sm 2sm 5sm 5sm 3sm 2sm 3sm 2sm 4sm 3sm 4sm 4sm 3sm 3sm 2sm 3sm 3sm 3sm 4sm 3sm 4sm 3sm 3sm 2sm 3sm 3sm 3sm 4sm 3sm 3sm 4sm 2sm 4sm 6sm 4sm 3sm 3sm 3sm 3sm 2sm 5sm 3sm 2sm 3sm 2sm 3sm 4sm 4sm 3sm 4sm 3sm 3sm 3sm 3sm 2sm 3sm 5sm 4sm 3sm 5sm 3sm 4sm 3sm 6sm 3sm 3sm 3sm 
com.codahale.metrics.SnapshotTest.hasValues 3sm 4sm 3sm 3sm 4sm 4sm 3sm 2sm 4sm 2sm 2sm 3sm 3sm 4sm 2sm 2sm 3sm 2sm 3sm 3sm 3sm 3sm 3sm 2sm 4sm 2sm 2sm 3sm 2sm 2sm 2sm 2sm 3sm 3sm 2sm 5sm 4sm 2sm 2sm 3sm 2sm 3sm 2sm 3sm 3sm 2sm 2sm 2sm 2sm 2sm 2sm 3sm 2sm 3sm 2sm 3sm 2sm 2sm 2sm 3sm 3sm 2sm 2sm 2sm 2sm 3sm 5sm 4sm 3sm 2sm 2sm 3sm 2sm 4sm 2sm 2sm 2sm 1sm 2sm 2sm 3sm 3sm 3sm 3sm 2sm 2sm 3sm 2sm 2sm 4sm 3sm 2sm 4sm 2sm 2sm 2sm 5sm 2sm 3sm 3sm 
