org.la4j.matrix.sparse.CRSMatrix:copy:()Lorg/la4j/matrix/Matrix;:208:7:1 org.la4j.matrix.sparse.CCSMatrix:resize:(II)Lorg/la4j/matrix/Matrix;:209:6:0 org.la4j.matrix.Matrices$ProductMatrixAccumulator:accumulate:()D:316:7:0 org.la4j.decomposition.CholeskyDecompositor:decompose:(Lorg/la4j/matrix/Matrix;Lorg/la4j/factory/Factory;)[Lorg/la4j/matrix/Matrix;:64:7:6 org.la4j.vector.Vectors:asProductAccumulator:(D)Lorg/la4j/vector/functor/VectorAccumulator;:516:9:0 
org.la4j.matrix.sparse.CCSMatrix:getRow:(ILorg/la4j/factory/Factory;)Lorg/la4j/vector/Vector;:178:7:1 org.la4j.io.MatrixMarketStream:writeSparseMatrix:(Lorg/la4j/matrix/sparse/SparseMatrix;)V:185:7:3 org.la4j.matrix.AbstractMatrix:determinant:()D:318:6:7 org.la4j.io.MatrixMarketStream:readVector:(Lorg/la4j/factory/Factory;)Lorg/la4j/vector/Vector;:109:9:0 org.la4j.vector.dense.BasicVector:writeExternal:(Ljava/io/ObjectOutput;)V:118:2:0 
org.la4j.decomposition.SingularValueDecompositor:decompose:(Lorg/la4j/matrix/Matrix;Lorg/la4j/factory/Factory;)[Lorg/la4j/matrix/Matrix;:475:0:63 org.la4j.decomposition.SingularValueDecompositor:decompose:(Lorg/la4j/matrix/Matrix;Lorg/la4j/factory/Factory;)[Lorg/la4j/matrix/Matrix;:193:5:28 org.la4j.decomposition.EigenDecompositor:decomposeSymmetricMatrix:(Lorg/la4j/matrix/Matrix;Lorg/la4j/factory/Factory;)[Lorg/la4j/matrix/Matrix;:110:3:3 org.la4j.vector.sparse.CompressedVector:<init>:(Lorg/la4j/vector/source/VectorSource;)V:69:6:1 org.la4j.io.MatrixMarketStream:writeDenseMatrix:(Lorg/la4j/matrix/dense/DenseMatrix;)V:196:7:2 
org.la4j.linear.JacobiSolver:suitableFor:(Lorg/la4j/linear/LinearSystem;)Z:108:7:0 org.la4j.matrix.sparse.CCSMatrix:resize:(II)Lorg/la4j/matrix/Matrix;:228:0:5 org.la4j.matrix.dense.Basic1DMatrix:readExternal:(Ljava/io/ObjectInput;)V:187:6:0 org.la4j.linear.LinearSystem:solve:(Lorg/la4j/linear/LinearSystemSolver;Lorg/la4j/factory/Factory;)Lorg/la4j/vector/Vector;:116:7:0 org.la4j.vector.AbstractVector:shuffle:(Lorg/la4j/factory/Factory;)Lorg/la4j/vector/Vector;:371:5:0 
org.la4j.linear.SweepSolver:solve:(Lorg/la4j/linear/LinearSystem;Lorg/la4j/factory/Factory;)Lorg/la4j/vector/Vector;:85:0:4 org.la4j.decomposition.SingularValueDecompositor:decompose:(Lorg/la4j/matrix/Matrix;Lorg/la4j/factory/Factory;)[Lorg/la4j/matrix/Matrix;:443:5:167 org.la4j.decomposition.CholeskyDecompositor:decompose:(Lorg/la4j/matrix/Matrix;Lorg/la4j/factory/Factory;)[Lorg/la4j/matrix/Matrix;:78:7:10 org.la4j.decomposition.SingularValueDecompositor:decompose:(Lorg/la4j/matrix/Matrix;Lorg/la4j/factory/Factory;)[Lorg/la4j/matrix/Matrix;:195:6:30 org.la4j.matrix.sparse.CCSMatrix:resize:(II)Lorg/la4j/matrix/Matrix;:222:3:2 
org.la4j.factory.CRSFactory:createIdentityMatrix:(I)Lorg/la4j/matrix/Matrix;:162:3:0 org.la4j.vector.dense.BasicVector:writeExternal:(Ljava/io/ObjectOutput;)V:119:10:1 org.la4j.vector.AbstractVector:ensureLengthIsNotNegative:(I)V:580:0:0 org.la4j.matrix.source.RandomSymmetricMatrixSource:<init>:(I)V:35:12:0 org.la4j.vector.AbstractVector:outerProduct:(Lorg/la4j/vector/Vector;Lorg/la4j/factory/Factory;)Lorg/la4j/matrix/Matrix;:290:0:0 
org.la4j.matrix.Matrices$SymmetricMatrixPredicate:test:(Lorg/la4j/matrix/Matrix;)Z:184:7:5 org.la4j.decomposition.SingularValueDecompositor:decompose:(Lorg/la4j/matrix/Matrix;Lorg/la4j/factory/Factory;)[Lorg/la4j/matrix/Matrix;:76:10:1 org.la4j.matrix.AbstractMatrix:determinant:()D:326:3:56 org.la4j.matrix.AbstractMatrix:power:(ILorg/la4j/factory/Factory;)Lorg/la4j/matrix/Matrix;:379:3:2 org.la4j.linear.SeidelSolver:suitableFor:(Lorg/la4j/linear/LinearSystem;)Z:116:6:3 
org.la4j.matrix.dense.Basic2DMatrix:<init>:(Lorg/la4j/matrix/source/MatrixSource;)V:51:0:0 org.la4j.vector.sparse.CompressedVector:resize:(I)Lorg/la4j/vector/Vector;:220:7:2 org.la4j.vector.sparse.CompressedVector:align:(II)I:382:5:2 org.la4j.decomposition.SingularValueDecompositor:decompose:(Lorg/la4j/matrix/Matrix;Lorg/la4j/factory/Factory;)[Lorg/la4j/matrix/Matrix;:482:10:59 org.la4j.decomposition.SingularValueDecompositor:decompose:(Lorg/la4j/matrix/Matrix;Lorg/la4j/factory/Factory;)[Lorg/la4j/matrix/Matrix;:59:7:5 
org.la4j.vector.dense.BasicVector:readExternal:(Ljava/io/ObjectInput;)V:127:7:0 org.la4j.vector.AbstractVector:shuffle:(Lorg/la4j/factory/Factory;)Lorg/la4j/vector/Vector;:365:7:0 org.la4j.matrix.sparse.CCSMatrix:growup:()V:467:10:1 org.la4j.matrix.AbstractMatrix:determinant:()D:298:6:4 org.la4j.matrix.AbstractMatrix:triangularize:(Lorg/la4j/factory/Factory;)Lorg/la4j/matrix/Matrix;:685:8:1 
org.la4j.matrix.sparse.CRSMatrix:<init>:(III)V:93:12:1 org.la4j.factory.Basic1DFactory:createIdentityMatrix:(I)Lorg/la4j/matrix/Matrix;:114:1:0 org.la4j.vector.Vectors:asMulFunction:(D)Lorg/la4j/vector/functor/VectorFunction;:248:1:0 org.la4j.decomposition.SingularValueDecompositor:decompose:(Lorg/la4j/matrix/Matrix;Lorg/la4j/factory/Factory;)[Lorg/la4j/matrix/Matrix;:385:5:99 org.la4j.linear.SeidelSolver:solve:(Lorg/la4j/linear/LinearSystem;Lorg/la4j/factory/Factory;)Lorg/la4j/vector/Vector;:75:7:11 
