com.codahale.metrics.RatioGaugeTest.ratiosAreHumanReadable 8sm 20sm 9sm 8sm 10sm 5sm 5sm 9sm 7sm 9sm 9sm 8sm 8sm 10sm 5sm 14sm 10sm 11sm 5sm 4sm 9sm 8sm 9sm 10sm 6sm 10sm 6sm 8sm 13sm 8sm 29sm 9sm 6sm 9sm 5sm 5sm 7sm 4sm 12sm 8sm 8sm 4sm 10sm 9sm 11sm 10sm 7sm 8sm 16sm 8sm 4sm 5sm 17sm 9sm 10sm 8sm 8sm 5sm 11sm 10sm 12sm 8sm 10sm 11sm 6sm 15sm 9sm 8sm 11sm 5sm 8sm 8sm 11sm 14sm 5sm 9sm 4sm 8sm 8sm 10sm 9sm 10sm 11sm 8sm 9sm 8sm 9sm 12sm 8sm 8sm 9sm 5sm 9sm 9sm 10sm 8sm 12sm 23sm 5sm 5sm 
com.codahale.metrics.RatioGaugeTest.calculatesTheRatioOfTheNumeratorToTheDenominator 3sm 5sm 5sm 7sm 5sm 5sm 5sm 4sm 6sm 6sm 5sm 5sm 3sm 4sm 4sm 3sm 6sm 5sm 4sm 4sm 4sm 5sm 5sm 6sm 6sm 4sm 5sm 5sm 5sm 4sm 5sm 6sm 5sm 5sm 5sm 4sm 4sm 3sm 8sm 4sm 4sm 5sm 5sm 4sm 4sm 7sm 6sm 5sm 4sm 5sm 4sm 4sm 6sm 5sm 3sm 4sm 4sm 5sm 5sm 6sm 8sm 4sm 7sm 7sm 5sm 7sm 5sm 5sm 7sm 5sm 4sm 4sm 5sm 5sm 4sm 5sm 3sm 5sm 4sm 5sm 5sm 6sm 7sm 5sm 4sm 8sm 5sm 8sm 4sm 4sm 5sm 4sm 4sm 5sm 5sm 4sm 5sm 4sm 4sm 4sm 
com.codahale.metrics.Slf4jReporterTest.reportsTimerValues 20sm 22sm 22sm 34sm 26sm 21sm 21sm 20sm 30sm 29sm 30sm 21sm 20sm 22sm 20sm 22sm 27sm 25sm 22sm 20sm 21sm 20sm 21sm 22sm 31sm 28sm 22sm 26sm 22sm 22sm 29sm 31sm 22sm 25sm 21sm 22sm 20sm 20sm 32sm 21sm 21sm 20sm 30sm 22sm 21sm 30sm 32sm 20sm 20sm 26sm 22sm 20sm 26sm 21sm 21sm 21sm 20sm 22sm 30sm 30sm 30sm 20sm 31sm 31sm 25sm 31sm 26sm 31sm 31sm 22sm 22sm 20sm 29sm 22sm 21sm 22sm 21sm 21sm 20sm 22sm 22sm 29sm 30sm 21sm 20sm 30sm 21sm 33sm 20sm 22sm 22sm 20sm 21sm 21sm 21sm 20sm 22sm 20sm 21sm 21sm 
com.codahale.metrics.Slf4jReporterTest.reportsCounterValues 4sm 4sm 5sm 6sm 4sm 4sm 4sm 4sm 5sm 6sm 3sm 4sm 4sm 3sm 4sm 3sm 5sm 3sm 5sm 3sm 4sm 4sm 5sm 5sm 6sm 4sm 4sm 4sm 4sm 3sm 4sm 5sm 4sm 4sm 4sm 4sm 3sm 3sm 6sm 4sm 4sm 3sm 6sm 4sm 4sm 7sm 6sm 3sm 3sm 3sm 3sm 3sm 3sm 4sm 4sm 3sm 4sm 5sm 5sm 5sm 7sm 4sm 6sm 6sm 3sm 5sm 4sm 5sm 5sm 5sm 3sm 3sm 7sm 4sm 3sm 5sm 4sm 4sm 3sm 4sm 4sm 5sm 6sm 3sm 3sm 5sm 5sm 6sm 3sm 3sm 4sm 3sm 4sm 4sm 4sm 3sm 5sm 3sm 5sm 4sm 
com.codahale.metrics.MetricRegistryTest.registersRecursiveMetricSets 7sm 6sm 7sm 10sm 8sm 7sm 6sm 6sm 9sm 10sm 7sm 6sm 7sm 6sm 6sm 6sm 8sm 7sm 7sm 6sm 6sm 7sm 7sm 8sm 9sm 7sm 6sm 8sm 7sm 6sm 8sm 10sm 7sm 8sm 7sm 6sm 6sm 7sm 10sm 7sm 7sm 6sm 9sm 7sm 6sm 9sm 10sm 6sm 5sm 7sm 6sm 6sm 7sm 6sm 6sm 6sm 6sm 7sm 9sm 10sm 10sm 6sm 9sm 9sm 7sm 9sm 8sm 9sm 8sm 7sm 6sm 6sm 10sm 6sm 6sm 8sm 7sm 7sm 5sm 7sm 7sm 9sm 9sm 5sm 6sm 9sm 8sm 9sm 6sm 7sm 6sm 7sm 7sm 7sm 6sm 5sm 7sm 6sm 7sm 6sm 
com.codahale.metrics.MetricRegistryListenerTest.noOpsOnGaugeAdded 3sm 3sm 4sm 4sm 4sm 3sm 3sm 3sm 4sm 5sm 3sm 3sm 3sm 3sm 2sm 3sm 4sm 3sm 4sm 3sm 3sm 3sm 4sm 4sm 4sm 4sm 3sm 3sm 3sm 3sm 3sm 5sm 3sm 3sm 4sm 3sm 3sm 3sm 5sm 3sm 3sm 3sm 5sm 3sm 3sm 5sm 5sm 3sm 2sm 4sm 3sm 3sm 4sm 4sm 3sm 2sm 3sm 4sm 4sm 4sm 5sm 2sm 4sm 4sm 3sm 5sm 4sm 4sm 4sm 3sm 3sm 3sm 5sm 3sm 3sm 4sm 3sm 2sm 2sm 3sm 4sm 4sm 5sm 2sm 3sm 4sm 3sm 4sm 3sm 2sm 3sm 3sm 3sm 3sm 2sm 2sm 4sm 2sm 3sm 4sm 
com.codahale.metrics.SnapshotTest.calculatesAStdDevOfZeroForAnEmptySnapshot 3sm 3sm 3sm 4sm 3sm 4sm 3sm 2sm 4sm 4sm 3sm 2sm 3sm 2sm 2sm 2sm 3sm 2sm 3sm 3sm 3sm 3sm 3sm 3sm 4sm 2sm 3sm 3sm 2sm 3sm 2sm 4sm 4sm 3sm 3sm 3sm 3sm 3sm 4sm 4sm 2sm 2sm 3sm 3sm 2sm 5sm 4sm 3sm 2sm 2sm 2sm 3sm 2sm 3sm 3sm 2sm 3sm 3sm 4sm 4sm 5sm 3sm 4sm 4sm 2sm 4sm 3sm 4sm 4sm 3sm 3sm 2sm 4sm 3sm 2sm 3sm 3sm 2sm 3sm 3sm 3sm 4sm 5sm 2sm 2sm 4sm 3sm 5sm 2sm 2sm 3sm 3sm 3sm 3sm 3sm 3sm 3sm 3sm 3sm 2sm 
com.codahale.metrics.SnapshotTest.smallQuantilesAreTheFirstValue 2sm 2sm 3sm 4sm 3sm 3sm 2sm 3sm 4sm 4sm 3sm 2sm 3sm 3sm 2sm 2sm 4sm 2sm 3sm 3sm 3sm 3sm 2sm 3sm 4sm 3sm 2sm 3sm 2sm 3sm 3sm 4sm 3sm 3sm 3sm 3sm 3sm 3sm 5sm 3sm 3sm 2sm 3sm 3sm 2sm 5sm 5sm 2sm 3sm 2sm 2sm 2sm 2sm 3sm 3sm 2sm 3sm 3sm 4sm 4sm 5sm 2sm 4sm 4sm 3sm 4sm 3sm 4sm 4sm 3sm 2sm 2sm 5sm 2sm 2sm 3sm 3sm 2sm 2sm 3sm 3sm 4sm 4sm 3sm 3sm 3sm 3sm 4sm 3sm 3sm 2sm 3sm 3sm 2sm 2sm 2sm 3sm 2sm 3sm 2sm 
com.codahale.metrics.TimerTest.returnsTheSnapshotFromTheReservoir 3sm 3sm 4sm 5sm 3sm 3sm 3sm 2sm 4sm 4sm 3sm 3sm 3sm 3sm 2sm 3sm 4sm 3sm 3sm 3sm 3sm 3sm 3sm 3sm 5sm 4sm 3sm 4sm 3sm 3sm 3sm 4sm 3sm 3sm 4sm 3sm 3sm 3sm 5sm 4sm 3sm 2sm 4sm 3sm 2sm 5sm 4sm 3sm 3sm 3sm 3sm 2sm 3sm 4sm 3sm 2sm 3sm 4sm 4sm 4sm 6sm 3sm 4sm 4sm 3sm 4sm 4sm 4sm 5sm 3sm 2sm 3sm 4sm 3sm 3sm 4sm 3sm 3sm 3sm 3sm 4sm 4sm 4sm 2sm 3sm 4sm 4sm 4sm 3sm 3sm 3sm 3sm 3sm 3sm 3sm 2sm 3sm 3sm 3sm 3sm 
com.codahale.metrics.MetricRegistryTest.registeringAHistogramTriggersANotification 10sm 4sm 15sm 5sm 7sm 4sm 6sm 3sm 11sm 8sm 7sm 4sm 6sm 3sm 3sm 3sm 7sm 7sm 4sm 4sm 3sm 6sm 7sm 6sm 8sm 7sm 5sm 4sm 16sm 8sm 9sm 5sm 6sm 7sm 6sm 3sm 6sm 6sm 8sm 7sm 7sm 3sm 7sm 3sm 3sm 9sm 7sm 3sm 3sm 4sm 3sm 3sm 4sm 4sm 4sm 6sm 6sm 4sm 4sm 9sm 6sm 6sm 9sm 8sm 4sm 8sm 7sm 27sm 12sm 4sm 5sm 6sm 5sm 9sm 6sm 7sm 6sm 5sm 6sm 3sm 6sm 7sm 7sm 3sm 6sm 5sm 4sm 9sm 3sm 6sm 8sm 3sm 6sm 6sm 9sm 3sm 3sm 3sm 4sm 3sm 
