com.codahale.metrics.ClockTest.userTimeClock 18sm 17sm 25sm 18sm 25sm 17sm 18sm 17sm 17sm 18sm 17sm 17sm 17sm 16sm 16sm 21sm 17sm 16sm 17sm 18sm 25sm 17sm 16sm 17sm 17sm 16sm 17sm 16sm 17sm 26sm 18sm 18sm 17sm 18sm 17sm 17sm 17sm 17sm 17sm 22sm 18sm 16sm 17sm 17sm 17sm 16sm 24sm 18sm 16sm 17sm 17sm 17sm 17sm 18sm 16sm 18sm 23sm 16sm 18sm 25sm 16sm 17sm 16sm 22sm 18sm 17sm 20sm 17sm 23sm 17sm 16sm 16sm 21sm 16sm 16sm 16sm 17sm 18sm 17sm 25sm 17sm 19sm 17sm 16sm 16sm 16sm 16sm 17sm 17sm 22sm 27sm 17sm 18sm 18sm 17sm 17sm 18sm 22sm 17sm 17sm 
com.codahale.metrics.RatioGaugeTest.calculatesTheRatioOfTheNumeratorToTheDenominator 6sm 3sm 3sm 3sm 3sm 4sm 3sm 3sm 3sm 4sm 4sm 4sm 3sm 4sm 4sm 5sm 3sm 6sm 3sm 4sm 6sm 4sm 4sm 4sm 3sm 4sm 3sm 3sm 6sm 3sm 5sm 4sm 4sm 4sm 3sm 3sm 3sm 6sm 3sm 4sm 4sm 5sm 4sm 3sm 3sm 4sm 4sm 3sm 3sm 3sm 3sm 3sm 5sm 5sm 4sm 6sm 3sm 5sm 5sm 5sm 6sm 3sm 4sm 4sm 4sm 3sm 3sm 3sm 7sm 3sm 7sm 3sm 6sm 3sm 3sm 3sm 4sm 4sm 4sm 4sm 4sm 4sm 3sm 6sm 3sm 4sm 6sm 4sm 3sm 6sm 6sm 4sm 5sm 6sm 3sm 3sm 4sm 5sm 3sm 3sm 
com.codahale.metrics.Slf4jReporterTest.reportsTimerValues 29sm 19sm 20sm 22sm 24sm 21sm 20sm 21sm 21sm 20sm 19sm 21sm 21sm 21sm 21sm 29sm 22sm 29sm 19sm 19sm 28sm 20sm 20sm 21sm 21sm 20sm 20sm 20sm 30sm 21sm 23sm 21sm 20sm 19sm 20sm 21sm 21sm 33sm 21sm 26sm 20sm 29sm 20sm 19sm 20sm 21sm 26sm 29sm 19sm 20sm 20sm 21sm 21sm 29sm 21sm 29sm 19sm 29sm 21sm 27sm 30sm 20sm 21sm 28sm 28sm 20sm 21sm 22sm 32sm 22sm 31sm 20sm 28sm 21sm 20sm 23sm 20sm 21sm 19sm 29sm 19sm 21sm 21sm 31sm 18sm 20sm 30sm 19sm 21sm 30sm 28sm 20sm 28sm 30sm 20sm 20sm 20sm 29sm 27sm 19sm 
com.codahale.metrics.Slf4jReporterTest.reportsCounterValues 6sm 3sm 3sm 4sm 4sm 3sm 3sm 4sm 4sm 4sm 2sm 4sm 3sm 5sm 6sm 4sm 4sm 5sm 3sm 3sm 5sm 4sm 3sm 3sm 3sm 3sm 3sm 3sm 5sm 5sm 5sm 3sm 3sm 3sm 4sm 3sm 4sm 6sm 3sm 5sm 4sm 4sm 4sm 3sm 3sm 5sm 4sm 4sm 3sm 5sm 3sm 4sm 4sm 5sm 4sm 5sm 4sm 5sm 4sm 5sm 5sm 4sm 5sm 5sm 5sm 4sm 4sm 4sm 5sm 4sm 6sm 3sm 5sm 3sm 3sm 4sm 3sm 4sm 3sm 5sm 3sm 4sm 3sm 5sm 3sm 3sm 5sm 3sm 4sm 5sm 4sm 3sm 5sm 7sm 4sm 3sm 3sm 4sm 6sm 3sm 
com.codahale.metrics.MetricRegistryTest.registersRecursiveMetricSets 10sm 6sm 6sm 7sm 6sm 6sm 6sm 6sm 6sm 7sm 5sm 8sm 7sm 7sm 8sm 8sm 7sm 8sm 5sm 5sm 9sm 7sm 5sm 6sm 6sm 6sm 5sm 5sm 9sm 7sm 7sm 6sm 6sm 5sm 6sm 7sm 6sm 10sm 5sm 6sm 6sm 8sm 6sm 5sm 5sm 6sm 7sm 7sm 6sm 7sm 6sm 6sm 6sm 8sm 6sm 8sm 6sm 8sm 7sm 5sm 9sm 7sm 7sm 8sm 7sm 6sm 7sm 7sm 8sm 7sm 10sm 5sm 8sm 6sm 6sm 7sm 6sm 7sm 5sm 9sm 5sm 6sm 6sm 9sm 5sm 6sm 9sm 6sm 7sm 9sm 8sm 6sm 9sm 11sm 7sm 5sm 6sm 9sm 7sm 6sm 
com.codahale.metrics.MetricRegistryListenerTest.noOpsOnGaugeAdded 8sm 6sm 7sm 7sm 8sm 5sm 12sm 7sm 7sm 8sm 6sm 8sm 6sm 8sm 9sm 8sm 7sm 7sm 5sm 7sm 8sm 11sm 8sm 7sm 8sm 7sm 6sm 7sm 8sm 7sm 6sm 6sm 9sm 6sm 6sm 8sm 7sm 9sm 12sm 6sm 7sm 8sm 6sm 5sm 6sm 8sm 7sm 7sm 6sm 7sm 7sm 7sm 6sm 7sm 7sm 8sm 11sm 9sm 7sm 7sm 16sm 7sm 7sm 7sm 14sm 7sm 8sm 7sm 7sm 7sm 7sm 6sm 8sm 7sm 6sm 7sm 6sm 6sm 6sm 8sm 6sm 7sm 6sm 7sm 8sm 6sm 12sm 6sm 8sm 8sm 7sm 8sm 11sm 26sm 7sm 6sm 7sm 7sm 11sm 6sm 
com.codahale.metrics.SnapshotTest.smallQuantilesAreTheFirstValue 4sm 2sm 2sm 2sm 3sm 2sm 2sm 2sm 3sm 4sm 2sm 3sm 2sm 3sm 7sm 3sm 3sm 2sm 2sm 3sm 4sm 3sm 2sm 2sm 4sm 3sm 2sm 2sm 3sm 3sm 2sm 2sm 3sm 2sm 3sm 3sm 2sm 4sm 2sm 2sm 2sm 4sm 2sm 2sm 2sm 3sm 3sm 2sm 2sm 3sm 2sm 2sm 3sm 3sm 2sm 3sm 4sm 4sm 3sm 2sm 4sm 3sm 3sm 3sm 2sm 2sm 3sm 3sm 3sm 3sm 3sm 2sm 3sm 2sm 2sm 3sm 2sm 2sm 2sm 3sm 2sm 2sm 3sm 2sm 2sm 3sm 2sm 4sm 3sm 3sm 3sm 3sm 3sm 2sm 2sm 3sm 2sm 3sm 3sm 2sm 
com.codahale.metrics.SnapshotTest.calculatesAStdDevOfZeroForAnEmptySnapshot 4sm 2sm 3sm 2sm 2sm 2sm 2sm 3sm 3sm 3sm 2sm 4sm 3sm 3sm 6sm 3sm 2sm 3sm 2sm 2sm 4sm 3sm 2sm 2sm 4sm 3sm 2sm 2sm 4sm 3sm 3sm 2sm 2sm 2sm 2sm 2sm 2sm 4sm 3sm 2sm 2sm 3sm 2sm 2sm 3sm 2sm 3sm 2sm 2sm 3sm 2sm 2sm 3sm 3sm 2sm 3sm 4sm 4sm 3sm 2sm 3sm 3sm 3sm 3sm 3sm 2sm 3sm 2sm 3sm 3sm 3sm 2sm 3sm 2sm 2sm 2sm 2sm 3sm 2sm 3sm 2sm 2sm 2sm 2sm 2sm 3sm 2sm 4sm 3sm 4sm 3sm 4sm 4sm 3sm 2sm 2sm 2sm 3sm 3sm 2sm 
com.codahale.metrics.TimerTest.returnsTheSnapshotFromTheReservoir 4sm 2sm 3sm 3sm 3sm 2sm 2sm 3sm 3sm 3sm 2sm 4sm 3sm 5sm 7sm 4sm 3sm 3sm 3sm 3sm 4sm 5sm 2sm 3sm 5sm 4sm 3sm 2sm 4sm 4sm 4sm 2sm 3sm 2sm 3sm 3sm 3sm 5sm 3sm 3sm 2sm 4sm 3sm 3sm 2sm 3sm 3sm 4sm 2sm 3sm 4sm 2sm 3sm 3sm 3sm 4sm 5sm 5sm 2sm 2sm 4sm 3sm 4sm 4sm 4sm 3sm 3sm 3sm 4sm 4sm 4sm 2sm 4sm 2sm 2sm 3sm 3sm 2sm 3sm 3sm 2sm 3sm 3sm 2sm 3sm 4sm 3sm 4sm 3sm 5sm 4sm 4sm 4sm 3sm 2sm 3sm 2sm 4sm 5sm 2sm 
com.codahale.metrics.MetricRegistryTest.registeringAHistogramTriggersANotification 4sm 2sm 3sm 3sm 4sm 3sm 2sm 3sm 4sm 3sm 3sm 4sm 3sm 5sm 5sm 4sm 3sm 3sm 3sm 3sm 4sm 5sm 2sm 2sm 4sm 4sm 3sm 3sm 5sm 4sm 3sm 3sm 3sm 2sm 3sm 3sm 3sm 4sm 3sm 3sm 3sm 4sm 3sm 2sm 2sm 3sm 3sm 3sm 2sm 3sm 5sm 2sm 2sm 4sm 3sm 4sm 5sm 5sm 2sm 2sm 4sm 3sm 4sm 4sm 4sm 3sm 3sm 3sm 4sm 4sm 4sm 3sm 4sm 3sm 3sm 3sm 2sm 2sm 3sm 3sm 3sm 3sm 3sm 3sm 2sm 4sm 3sm 4sm 4sm 4sm 4sm 5sm 4sm 3sm 3sm 3sm 3sm 4sm 4sm 3sm 
com.codahale.metrics.SnapshotTest.hasValues 3sm 2sm 3sm 2sm 3sm 3sm 2sm 2sm 3sm 3sm 2sm 4sm 3sm 4sm 4sm 3sm 2sm 3sm 2sm 3sm 4sm 4sm 2sm 2sm 3sm 3sm 2sm 2sm 4sm 3sm 2sm 2sm 3sm 2sm 3sm 3sm 2sm 4sm 3sm 3sm 2sm 3sm 3sm 2sm 2sm 2sm 3sm 2sm 2sm 2sm 4sm 2sm 1sm 3sm 2sm 3sm 4sm 4sm 2sm 2sm 3sm 2sm 3sm 3sm 4sm 3sm 2sm 2sm 3sm 4sm 4sm 2sm 3sm 2sm 3sm 2sm 2sm 2sm 2sm 3sm 2sm 3sm 3sm 2sm 2sm 3sm 2sm 3sm 3sm 3sm 4sm 4sm 3sm 2sm 2sm 3sm 2sm 3sm 3sm 2sm 
