org.scribe.utils.PreconditionsTest.shouldThrowExceptionForNullObjects 6ms 5ms 6ms 8ms 5ms 6ms 5ms 6ms 8ms 6ms 6ms 5ms 6ms 6ms 6ms 6ms 6ms 6ms 5ms 6ms 5ms 5ms 5ms 5ms 6ms 6ms 5ms 5ms 5ms 5ms 5ms 5ms 6ms 6ms 8ms 6ms 8ms 6ms 6ms 6ms 5ms 8ms 5ms 6ms 5ms 5ms 6ms 5ms 9ms 8ms 5ms 5ms 6ms 6ms 8ms 9ms 5ms 9ms 5ms 5ms 8ms 5ms 6ms 5ms 6ms 6ms 5ms 5ms 5ms 6ms 6ms 6ms 6ms 5ms 6ms 6ms 6ms 6ms 6ms 8ms 6ms 5ms 5ms 6ms 5ms 5ms 5ms 5ms 6ms 5ms 5ms 6ms 6ms 5ms 5ms 6ms 6ms 5ms 8ms 6ms 
org.scribe.extractors.HeaderExtractorTest.shouldExtractStandardHeader 6ms 7ms 6ms 9ms 6ms 6ms 5ms 6ms 9ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 5ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 8ms 6ms 8ms 6ms 6ms 6ms 6ms 8ms 6ms 6ms 6ms 5ms 6ms 5ms 8ms 8ms 6ms 6ms 6ms 6ms 8ms 9ms 6ms 8ms 6ms 7ms 8ms 6ms 7ms 6ms 7ms 6ms 7ms 6ms 6ms 6ms 6ms 6ms 5ms 6ms 6ms 6ms 6ms 6ms 6ms 8ms 6ms 6ms 6ms 6ms 7ms 6ms 6ms 7ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 8ms 6ms 
org.scribe.extractors.TokenExtractorTest.shouldExtractTokenFromResponseWithCallbackConfirmed 6ms 5ms 6ms 8ms 5ms 5ms 5ms 5ms 8ms 5ms 5ms 5ms 5ms 5ms 6ms 5ms 6ms 6ms 5ms 6ms 6ms 5ms 6ms 6ms 6ms 5ms 5ms 5ms 6ms 5ms 5ms 5ms 5ms 5ms 8ms 6ms 8ms 6ms 5ms 6ms 5ms 8ms 6ms 6ms 6ms 5ms 6ms 5ms 9ms 8ms 6ms 5ms 5ms 5ms 8ms 8ms 6ms 8ms 6ms 6ms 8ms 6ms 5ms 5ms 5ms 6ms 6ms 5ms 6ms 6ms 6ms 7ms 5ms 5ms 5ms 6ms 6ms 6ms 5ms 8ms 5ms 5ms 5ms 6ms 5ms 6ms 5ms 5ms 6ms 5ms 5ms 6ms 6ms 5ms 5ms 6ms 6ms 6ms 7ms 5ms 
org.scribe.builder.ServiceBuilderTest.shouldAcceptAnScope 6ms 7ms 6ms 10ms 7ms 6ms 6ms 6ms 10ms 6ms 6ms 6ms 7ms 7ms 6ms 7ms 6ms 6ms 6ms 6ms 6ms 7ms 6ms 6ms 6ms 7ms 6ms 7ms 6ms 7ms 7ms 6ms 7ms 6ms 10ms 6ms 9ms 7ms 7ms 6ms 6ms 9ms 6ms 7ms 6ms 7ms 6ms 7ms 9ms 9ms 6ms 7ms 6ms 6ms 9ms 9ms 6ms 9ms 6ms 6ms 9ms 7ms 6ms 7ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 7ms 7ms 6ms 6ms 6ms 6ms 6ms 10ms 6ms 6ms 7ms 6ms 6ms 6ms 6ms 6ms 6ms 7ms 6ms 6ms 7ms 7ms 7ms 6ms 6ms 7ms 9ms 6ms 
org.scribe.services.TimestampServiceTest.shouldReturnTimestampInSeconds 6ms 7ms 6ms 9ms 6ms 6ms 6ms 7ms 10ms 6ms 7ms 6ms 7ms 6ms 7ms 6ms 6ms 7ms 7ms 7ms 6ms 7ms 6ms 7ms 7ms 6ms 6ms 6ms 6ms 7ms 6ms 7ms 6ms 6ms 9ms 7ms 9ms 6ms 6ms 6ms 7ms 9ms 6ms 6ms 7ms 6ms 6ms 6ms 9ms 9ms 7ms 7ms 6ms 6ms 9ms 9ms 7ms 8ms 7ms 6ms 9ms 6ms 7ms 7ms 7ms 7ms 7ms 7ms 6ms 6ms 7ms 6ms 6ms 6ms 7ms 6ms 7ms 7ms 6ms 9ms 7ms 6ms 6ms 6ms 6ms 7ms 7ms 6ms 6ms 6ms 6ms 7ms 7ms 6ms 6ms 7ms 6ms 7ms 9ms 6ms 
org.scribe.utils.URLUtilsTest.shouldPercentEncodeAllSpecialCharacters 6ms 6ms 6ms 9ms 6ms 5ms 6ms 6ms 8ms 5ms 6ms 6ms 6ms 6ms 5ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 5ms 6ms 5ms 6ms 6ms 6ms 6ms 6ms 6ms 9ms 6ms 7ms 6ms 6ms 6ms 6ms 9ms 6ms 6ms 6ms 6ms 6ms 6ms 9ms 9ms 6ms 6ms 6ms 5ms 8ms 8ms 6ms 8ms 6ms 6ms 8ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 9ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 5ms 7ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 8ms 6ms 
org.scribe.extractors.TokenExtractor20Test.shouldThrowExceptionIfResponseIsEmptyString 6ms 6ms 6ms 9ms 6ms 6ms 6ms 6ms 9ms 5ms 6ms 5ms 6ms 6ms 5ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 5ms 6ms 6ms 6ms 5ms 6ms 6ms 6ms 7ms 6ms 7ms 6ms 6ms 6ms 6ms 9ms 6ms 5ms 6ms 5ms 6ms 6ms 7ms 7ms 6ms 6ms 6ms 6ms 6ms 9ms 6ms 7ms 6ms 6ms 7ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 7ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 5ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 7ms 5ms 
org.scribe.extractors.TokenExtractorTest.shouldExtractTokenFromInvertedOAuthStandardResponse 6ms 6ms 6ms 9ms 6ms 6ms 6ms 6ms 9ms 6ms 6ms 5ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 7ms 6ms 6ms 6ms 6ms 6ms 6ms 9ms 6ms 6ms 6ms 5ms 6ms 5ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 9ms 6ms 6ms 6ms 6ms 6ms 6ms 7ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 5ms 7ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 5ms 7ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 
org.scribe.builder.ServiceBuilderTest.shouldAcceptASignatureType 6ms 6ms 6ms 9ms 6ms 6ms 6ms 6ms 10ms 6ms 6ms 5ms 6ms 6ms 5ms 5ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 5ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 7ms 6ms 6ms 6ms 6ms 6ms 6ms 9ms 6ms 6ms 6ms 5ms 6ms 5ms 7ms 7ms 5ms 6ms 6ms 5ms 7ms 9ms 6ms 6ms 6ms 6ms 7ms 6ms 6ms 6ms 5ms 6ms 6ms 6ms 6ms 6ms 6ms 6ms 5ms 6ms 6ms 6ms 6ms 6ms 6ms 7ms 6ms 6ms 6ms 6ms 5ms 6ms 6ms 5ms 6ms 6ms 6ms 6ms 6ms 6ms 5ms 6ms 6ms 5ms 6ms 6ms 
org.scribe.services.HMACSha1SignatureServiceTest.shouldThrowExceptionIfApiSecretIsEmpty 8ms 8ms 8ms 12ms 11ms 9ms 13ms 9ms 9ms 9ms 9ms 12ms 12ms 15ms 9ms 12ms 8ms 9ms 9ms 9ms 10ms 9ms 10ms 9ms 7ms 8ms 11ms 9ms 9ms 9ms 13ms 9ms 8ms 9ms 10ms 10ms 14ms 9ms 18ms 9ms 9ms 11ms 10ms 8ms 9ms 9ms 9ms 9ms 10ms 10ms 9ms 9ms 9ms 8ms 10ms 13ms 9ms 10ms 10ms 8ms 10ms 14ms 9ms 9ms 7ms 9ms 8ms 9ms 10ms 9ms 11ms 10ms 9ms 9ms 9ms 10ms 10ms 11ms 15ms 10ms 9ms 9ms 10ms 12ms 9ms 8ms 10ms 8ms 9ms 9ms 9ms 10ms 9ms 10ms 8ms 13ms 9ms 8ms 9ms 9ms 
org.scribe.model.OAuthRequestTest.shouldThrowExceptionIfParameterIsNotOAuth 5ms 5ms 4ms 5ms 5ms 5ms 5ms 4ms 18ms 5ms 7ms 5ms 5ms 5ms 4ms 5ms 5ms 4ms 4ms 5ms 5ms 8ms 5ms 5ms 4ms 5ms 7ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 6ms 9ms 6ms 4ms 5ms 5ms 5ms 5ms 5ms 5ms 4ms 5ms 8ms 5ms 7ms 4ms 5ms 5ms 5ms 5ms 6ms 8ms 5ms 6ms 4ms 5ms 6ms 4ms 5ms 6ms 5ms 5ms 4ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 4ms 5ms 7ms 5ms 5ms 8ms 8ms 5ms 5ms 5ms 5ms 8ms 4ms 6ms 6ms 5ms 5ms 7ms 5ms 5ms 4ms 7ms 5ms 
org.scribe.utils.PreconditionsTest.shouldThrowExceptionForInvalidUrls 4ms 5ms 4ms 5ms 4ms 5ms 4ms 4ms 7ms 4ms 6ms 5ms 5ms 5ms 4ms 5ms 5ms 4ms 4ms 4ms 4ms 7ms 4ms 5ms 5ms 4ms 7ms 5ms 5ms 5ms 4ms 5ms 4ms 4ms 6ms 7ms 6ms 4ms 4ms 4ms 5ms 5ms 5ms 4ms 4ms 5ms 7ms 4ms 6ms 3ms 5ms 4ms 5ms 5ms 5ms 7ms 5ms 6ms 4ms 4ms 6ms 5ms 4ms 4ms 4ms 4ms 4ms 5ms 4ms 4ms 4ms 4ms 4ms 5ms 4ms 4ms 5ms 4ms 4ms 6ms 4ms 5ms 7ms 7ms 5ms 5ms 5ms 5ms 7ms 4ms 6ms 5ms 4ms 5ms 6ms 4ms 4ms 4ms 6ms 5ms 
org.scribe.extractors.TokenExtractor20Test.shouldThrowExceptionIfTokenIsAbsent 4ms 4ms 5ms 4ms 5ms 4ms 4ms 4ms 7ms 4ms 6ms 4ms 4ms 4ms 5ms 4ms 4ms 5ms 5ms 5ms 4ms 7ms 4ms 4ms 4ms 5ms 7ms 4ms 4ms 4ms 5ms 4ms 4ms 5ms 6ms 6ms 6ms 5ms 4ms 4ms 4ms 4ms 4ms 5ms 5ms 4ms 6ms 4ms 6ms 3ms 4ms 5ms 4ms 4ms 5ms 7ms 4ms 6ms 5ms 4ms 6ms 4ms 5ms 5ms 4ms 4ms 5ms 4ms 5ms 5ms 4ms 4ms 4ms 4ms 5ms 5ms 4ms 5ms 5ms 6ms 4ms 4ms 6ms 7ms 4ms 4ms 4ms 4ms 6ms 5ms 6ms 4ms 5ms 4ms 6ms 5ms 4ms 5ms 6ms 4ms 
org.scribe.utils.MapUtilsTest.shouldThrowExceptionForNullMap 4ms 4ms 4ms 5ms 4ms 4ms 4ms 4ms 7ms 5ms 5ms 4ms 4ms 5ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 6ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 5ms 6ms 6ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 6ms 4ms 6ms 3ms 5ms 4ms 4ms 4ms 5ms 7ms 5ms 6ms 4ms 4ms 6ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 6ms 4ms 4ms 6ms 6ms 4ms 4ms 5ms 4ms 6ms 4ms 6ms 5ms 4ms 4ms 6ms 4ms 5ms 4ms 5ms 4ms 
org.scribe.utils.URLUtilsTest.shouldThrowExceptionIfMapIsNull 5ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 6ms 4ms 5ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 7ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 5ms 6ms 6ms 4ms 4ms 4ms 4ms 4ms 4ms 5ms 4ms 5ms 6ms 5ms 5ms 4ms 4ms 4ms 4ms 4ms 5ms 7ms 4ms 6ms 4ms 5ms 6ms 5ms 4ms 4ms 4ms 4ms 4ms 5ms 4ms 5ms 4ms 4ms 5ms 4ms 5ms 4ms 5ms 4ms 4ms 5ms 5ms 4ms 6ms 6ms 4ms 4ms 4ms 4ms 7ms 5ms 6ms 4ms 5ms 4ms 6ms 4ms 4ms 4ms 5ms 4ms 
org.scribe.extractors.TokenExtractor20Test.shouldThrowExceptionIfResponseIsNull 4ms 5ms 5ms 4ms 5ms 4ms 4ms 5ms 7ms 4ms 6ms 5ms 4ms 5ms 5ms 5ms 4ms 5ms 5ms 5ms 4ms 5ms 4ms 4ms 4ms 4ms 6ms 4ms 5ms 4ms 4ms 5ms 5ms 4ms 6ms 7ms 5ms 5ms 4ms 4ms 4ms 4ms 5ms 4ms 5ms 4ms 6ms 4ms 6ms 3ms 4ms 5ms 4ms 4ms 5ms 6ms 4ms 6ms 4ms 4ms 6ms 4ms 4ms 5ms 4ms 4ms 4ms 4ms 5ms 4ms 4ms 4ms 4ms 4ms 4ms 5ms 4ms 5ms 5ms 5ms 4ms 4ms 6ms 7ms 4ms 4ms 5ms 4ms 7ms 4ms 5ms 4ms 4ms 4ms 7ms 4ms 4ms 4ms 6ms 4ms 
org.scribe.extractors.BaseStringExtractorTest.shouldThrowExceptionIfRquestIsNull 5ms 4ms 4ms 5ms 4ms 4ms 5ms 4ms 6ms 5ms 5ms 4ms 5ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 5ms 4ms 4ms 7ms 5ms 4ms 4ms 4ms 4ms 4ms 4ms 5ms 6ms 5ms 4ms 5ms 4ms 5ms 5ms 4ms 5ms 4ms 5ms 7ms 5ms 5ms 3ms 4ms 4ms 5ms 5ms 5ms 7ms 4ms 5ms 4ms 5ms 6ms 5ms 4ms 4ms 5ms 4ms 4ms 4ms 4ms 4ms 5ms 5ms 5ms 5ms 5ms 4ms 4ms 4ms 4ms 5ms 4ms 4ms 6ms 7ms 4ms 5ms 4ms 4ms 6ms 5ms 6ms 4ms 5ms 5ms 6ms 4ms 5ms 4ms 5ms 5ms 
org.scribe.extractors.TokenExtractorTest.shouldThrowExceptionIfResponseIsEmptyString 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 6ms 4ms 5ms 4ms 4ms 5ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 7ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 5ms 6ms 5ms 4ms 5ms 5ms 4ms 4ms 4ms 4ms 4ms 4ms 7ms 4ms 6ms 4ms 4ms 4ms 4ms 4ms 6ms 7ms 4ms 5ms 4ms 4ms 6ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 5ms 4ms 4ms 6ms 6ms 4ms 4ms 4ms 4ms 7ms 4ms 6ms 5ms 4ms 4ms 7ms 4ms 4ms 4ms 5ms 4ms 
org.scribe.utils.URLUtilsTest.shouldReturnEmptyStringForEmptyMap 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 6ms 4ms 5ms 4ms 4ms 4ms 3ms 3ms 4ms 4ms 4ms 4ms 4ms 5ms 4ms 4ms 3ms 3ms 6ms 4ms 4ms 4ms 4ms 3ms 4ms 4ms 5ms 6ms 5ms 4ms 4ms 4ms 4ms 4ms 3ms 4ms 4ms 4ms 6ms 4ms 5ms 3ms 4ms 4ms 4ms 4ms 5ms 6ms 4ms 6ms 4ms 4ms 5ms 4ms 4ms 3ms 4ms 4ms 3ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 5ms 4ms 4ms 6ms 6ms 4ms 4ms 4ms 4ms 6ms 4ms 5ms 4ms 4ms 4ms 6ms 4ms 4ms 3ms 5ms 4ms 
org.scribe.model.RequestTest.shouldSetRequestVerb 4ms 5ms 4ms 4ms 4ms 4ms 4ms 4ms 6ms 4ms 6ms 4ms 5ms 4ms 4ms 4ms 4ms 5ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 3ms 6ms 4ms 5ms 4ms 4ms 4ms 4ms 4ms 5ms 7ms 5ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 6ms 4ms 5ms 4ms 5ms 4ms 4ms 4ms 5ms 6ms 4ms 6ms 4ms 5ms 6ms 4ms 4ms 3ms 5ms 3ms 3ms 4ms 4ms 4ms 4ms 4ms 5ms 4ms 4ms 4ms 4ms 4ms 3ms 5ms 4ms 4ms 6ms 6ms 4ms 4ms 4ms 4ms 6ms 4ms 5ms 4ms 4ms 4ms 6ms 4ms 4ms 3ms 5ms 4ms 
org.scribe.services.HMACSha1SignatureServiceTest.shouldThrowExceptionIfBaseStringIsEmpty 4ms 4ms 4ms 3ms 4ms 4ms 4ms 4ms 7ms 3ms 5ms 4ms 4ms 4ms 4ms 4ms 4ms 3ms 4ms 4ms 4ms 3ms 4ms 4ms 3ms 3ms 6ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 5ms 6ms 5ms 4ms 4ms 4ms 5ms 4ms 4ms 4ms 4ms 4ms 6ms 4ms 5ms 3ms 4ms 4ms 4ms 4ms 6ms 6ms 4ms 5ms 4ms 4ms 6ms 4ms 4ms 3ms 4ms 3ms 3ms 4ms 4ms 5ms 4ms 4ms 4ms 4ms 4ms 3ms 3ms 4ms 3ms 5ms 3ms 4ms 6ms 6ms 3ms 4ms 4ms 4ms 6ms 4ms 4ms 4ms 4ms 4ms 5ms 4ms 4ms 4ms 6ms 4ms 
org.scribe.utils.URLUtilsTest.shouldNotPercentEncodeReservedCharacters 4ms 3ms 4ms 3ms 4ms 4ms 4ms 4ms 6ms 3ms 5ms 4ms 4ms 3ms 4ms 3ms 4ms 3ms 4ms 3ms 3ms 3ms 4ms 3ms 3ms 3ms 6ms 3ms 4ms 3ms 4ms 4ms 4ms 4ms 5ms 6ms 5ms 4ms 4ms 4ms 3ms 4ms 4ms 4ms 4ms 4ms 6ms 4ms 5ms 3ms 4ms 4ms 4ms 4ms 6ms 6ms 4ms 5ms 4ms 3ms 6ms 4ms 4ms 3ms 4ms 3ms 3ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 3ms 4ms 3ms 3ms 3ms 6ms 4ms 3ms 5ms 6ms 4ms 3ms 4ms 4ms 5ms 4ms 5ms 4ms 4ms 3ms 5ms 4ms 4ms 3ms 5ms 4ms 
org.scribe.model.ResponseTest.shouldHandleAConnectionWithErrors 4ms 3ms 4ms 3ms 4ms 4ms 4ms 4ms 6ms 4ms 6ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 3ms 3ms 4ms 4ms 4ms 4ms 4ms 6ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 5ms 6ms 6ms 4ms 4ms 4ms 3ms 4ms 4ms 4ms 4ms 4ms 6ms 4ms 5ms 3ms 4ms 4ms 4ms 4ms 5ms 6ms 4ms 6ms 4ms 4ms 6ms 4ms 4ms 3ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 4ms 3ms 4ms 3ms 3ms 4ms 5ms 4ms 3ms 6ms 6ms 3ms 3ms 4ms 4ms 5ms 4ms 4ms 4ms 4ms 3ms 6ms 4ms 4ms 3ms 6ms 4ms 
org.scribe.model.ResponseTest.shouldPopulateResponseHeaders 3ms 4ms 4ms 3ms 4ms 4ms 3ms 4ms 6ms 4ms 6ms 4ms 3ms 4ms 4ms 4ms 4ms 4ms 3ms 3ms 3ms 4ms 4ms 3ms 3ms 4ms 5ms 4ms 4ms 3ms 4ms 4ms 4ms 3ms 5ms 6ms 5ms 3ms 4ms 4ms 3ms 4ms 3ms 4ms 4ms 3ms 5ms 4ms 5ms 3ms 4ms 4ms 4ms 3ms 5ms 6ms 4ms 5ms 3ms 4ms 6ms 4ms 4ms 3ms 3ms 4ms 4ms 4ms 4ms 4ms 4ms 3ms 4ms 3ms 4ms 4ms 4ms 4ms 4ms 5ms 3ms 3ms 5ms 5ms 4ms 3ms 4ms 3ms 6ms 3ms 5ms 4ms 4ms 3ms 5ms 3ms 4ms 4ms 5ms 4ms 
org.scribe.extractors.TokenExtractorTest.shouldThrowExceptionIfResponseIsNull 4ms 3ms 4ms 4ms 3ms 3ms 3ms 4ms 6ms 3ms 5ms 3ms 3ms 3ms 4ms 3ms 3ms 3ms 3ms 4ms 4ms 3ms 4ms 4ms 4ms 3ms 5ms 3ms 3ms 4ms 3ms 4ms 4ms 3ms 5ms 6ms 5ms 4ms 4ms 4ms 4ms 3ms 4ms 3ms 3ms 3ms 5ms 3ms 5ms 3ms 3ms 4ms 3ms 3ms 5ms 6ms 4ms 5ms 4ms 3ms 6ms 4ms 4ms 4ms 3ms 3ms 3ms 3ms 4ms 3ms 4ms 4ms 4ms 3ms 3ms 4ms 3ms 3ms 4ms 5ms 3ms 4ms 5ms 6ms 3ms 4ms 4ms 3ms 5ms 3ms 4ms 4ms 4ms 4ms 5ms 4ms 3ms 3ms 4ms 4ms 
org.scribe.utils.PreconditionsTest.shouldThrowExceptionForNullUrls 3ms 3ms 3ms 3ms 3ms 4ms 3ms 3ms 6ms 4ms 5ms 3ms 3ms 3ms 3ms 3ms 3ms 3ms 4ms 3ms 3ms 3ms 3ms 4ms 3ms 3ms 5ms 3ms 4ms 4ms 3ms 3ms 3ms 3ms 4ms 5ms 4ms 3ms 3ms 3ms 3ms 4ms 3ms 3ms 4ms 4ms 5ms 3ms 5ms 3ms 3ms 3ms 3ms 3ms 5ms 5ms 3ms 5ms 3ms 3ms 5ms 3ms 3ms 3ms 4ms 3ms 4ms 3ms 3ms 3ms 3ms 4ms 3ms 3ms 3ms 3ms 3ms 3ms 3ms 5ms 3ms 3ms 6ms 5ms 3ms 3ms 3ms 3ms 5ms 4ms 5ms 3ms 3ms 3ms 4ms 3ms 3ms 4ms 5ms 3ms 
org.scribe.extractors.TokenExtractorTest.shouldThrowExceptionIfTokenIsAbsent 5ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 9ms 5ms 8ms 5ms 5ms 5ms 5ms 4ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 8ms 4ms 5ms 5ms 5ms 5ms 5ms 5ms 8ms 9ms 8ms 5ms 5ms 5ms 4ms 5ms 5ms 5ms 5ms 5ms 7ms 5ms 7ms 5ms 5ms 6ms 5ms 5ms 8ms 8ms 5ms 8ms 4ms 5ms 8ms 5ms 5ms 5ms 5ms 4ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 4ms 5ms 5ms 9ms 5ms 5ms 7ms 8ms 5ms 5ms 5ms 5ms 8ms 5ms 5ms 5ms 5ms 5ms 7ms 5ms 5ms 5ms 8ms 5ms 
org.scribe.model.RequestTest.shouldGetQueryStringParameters 4ms 3ms 4ms 3ms 4ms 3ms 4ms 4ms 6ms 3ms 6ms 4ms 4ms 4ms 4ms 3ms 3ms 4ms 3ms 3ms 3ms 3ms 4ms 3ms 3ms 4ms 6ms 3ms 3ms 3ms 4ms 4ms 4ms 4ms 5ms 6ms 5ms 4ms 3ms 4ms 3ms 4ms 4ms 3ms 3ms 4ms 3ms 4ms 5ms 3ms 4ms 3ms 3ms 3ms 5ms 5ms 4ms 5ms 3ms 3ms 6ms 4ms 4ms 4ms 3ms 3ms 3ms 3ms 4ms 4ms 4ms 3ms 4ms 3ms 4ms 4ms 3ms 3ms 4ms 5ms 4ms 4ms 5ms 6ms 4ms 3ms 4ms 3ms 4ms 4ms 4ms 3ms 3ms 4ms 4ms 4ms 4ms 3ms 5ms 4ms 
org.scribe.builder.ServiceBuilderTest.shouldReturnConfigDefaultValues 5ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 8ms 5ms 6ms 5ms 5ms 5ms 5ms 5ms 5ms 4ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 8ms 4ms 5ms 5ms 5ms 5ms 5ms 5ms 7ms 8ms 7ms 5ms 5ms 5ms 4ms 5ms 5ms 5ms 5ms 5ms 7ms 5ms 7ms 5ms 5ms 5ms 5ms 5ms 6ms 8ms 5ms 6ms 4ms 5ms 7ms 5ms 5ms 5ms 5ms 4ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 4ms 5ms 5ms 6ms 5ms 5ms 8ms 8ms 4ms 5ms 5ms 5ms 7ms 5ms 5ms 5ms 5ms 5ms 7ms 5ms 5ms 5ms 7ms 5ms 
org.scribe.utils.URLUtilsTest.shouldAppendParametersToSimpleUrl 4ms 4ms 4ms 5ms 5ms 5ms 5ms 4ms 8ms 5ms 6ms 5ms 5ms 5ms 5ms 4ms 5ms 4ms 5ms 4ms 5ms 5ms 5ms 5ms 5ms 4ms 7ms 5ms 8ms 5ms 5ms 4ms 4ms 4ms 5ms 6ms 5ms 5ms 4ms 5ms 4ms 5ms 5ms 4ms 5ms 5ms 6ms 5ms 5ms 5ms 5ms 5ms 5ms 5ms 6ms 8ms 5ms 6ms 4ms 5ms 6ms 5ms 5ms 5ms 4ms 4ms 4ms 5ms 5ms 5ms 5ms 4ms 4ms 4ms 5ms 4ms 4ms 4ms 4ms 5ms 4ms 5ms 7ms 6ms 4ms 4ms 5ms 4ms 7ms 5ms 6ms 5ms 4ms 5ms 6ms 4ms 5ms 5ms 5ms 5ms 
org.scribe.utils.PreconditionsTest.shouldThrowExceptionForEmptyStrings 5ms 6ms 3ms 6ms 3ms 5ms 4ms 5ms 6ms 4ms 5ms 3ms 6ms 4ms 7ms 8ms 3ms 8ms 17ms 6ms 4ms 6ms 9ms 6ms 5ms 4ms 6ms 6ms 8ms 6ms 8ms 5ms 5ms 9ms 8ms 6ms 5ms 6ms 4ms 6ms 5ms 3ms 13ms 6ms 6ms 9ms 5ms 3ms 7ms 6ms 4ms 6ms 3ms 3ms 10ms 8ms 6ms 8ms 4ms 13ms 7ms 6ms 3ms 6ms 4ms 3ms 6ms 7ms 5ms 6ms 4ms 6ms 5ms 3ms 6ms 5ms 6ms 5ms 4ms 7ms 4ms 5ms 7ms 5ms 3ms 5ms 9ms 4ms 5ms 6ms 8ms 4ms 6ms 6ms 7ms 3ms 3ms 5ms 7ms 6ms 
